NPI,CCN,Provider_Type,Business_State_Territory,ZIP,Specialty,Hospital_Type,Program_Type,Program_Year,Provider_Stage_Number,Payment_Year,Attestation_Month,Attestation_Year,MU_Definition_2014,Stage_2_Scheduled_2014,EHR_Certification_Number,EHR_Product_CHP_Id,Vendor_Name,EHR_Product_Name,EHR_Product_Version,Product_Classification,Product_Setting,Product_Certification_Edition_Yr
1003012428,,EP,Kentucky,41030,Family Medicine,,Medicare,2012,Stage 1,2,2,2013,,1,30000001SWAZEA0,CHP-007349,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Spring 2008,Complete EHR,Ambulatory,2011
1003012428,,EP,Kentucky,41030,Family Medicine,,Medicare,2013,Stage 1,3,1,2014,,1,30000001SWAZEA0,CHP-007349,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Spring 2008,Complete EHR,Ambulatory,2011
1003012428,,EP,Kentucky,41030,Family Medicine,,Medicare,2014,Stage 2,4,10,2014,2014,1,A014E01IF4H5EAB,CHP-019739,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012,Complete EHR,Ambulatory,2014
1003012428,,EP,Kentucky,41030,Family Medicine,,Medicare,2015,Stage 2,5,2,2016,,1,A014E01IF4H5EAB,CHP-019739,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012,Complete EHR,Ambulatory,2014
1003012428,,EP,Kentucky,41030,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0015H0S6LMB5DYY,15.07.07.1447.EP03.02.1.1.161209,Epic Systems Corporation,EpicCare Ambulatory EHR Suite,Epic 2015,Complete,Inpatient,2015
1003012428,,EP,Kentucky,41030,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0015H0S6LMB5DYY,15.07.07.1447.EP04.02.1.1.161209,Epic Systems Corporation,EpicCare Inpatient EHR Suite,Epic 2015,Complete,Inpatient,2015
1003012428,,EP,Kentucky,41030,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0015H0S6LMB5DYY,15.07.07.1447.SY01.02.1.1.161014,Epic Systems Corporation,Syndromic Surveillance Reporting,Epic 2015,Complete,Inpatient,2015
1003012428,,EP,Kentucky,41030,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0015H0S6LMB5DYY,CHP-027136,Epic Systems Corporation,OpTime Surgical 2014 Certified Module,Epic 2015,Modular EHR,Inpatient,2014
1003012428,,EP,Kentucky,41030,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0015H0S6LMB5DYY,CHP-027708,Epic Systems Corporation,Beacon Oncology 2014 Certified Module,Epic 2015,Modular EHR,Ambulatory,2014
1003012428,,EP,Kentucky,41030,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0015H0S6LMB5DYY,CHP-027903,Epic Systems Corporation,Outgoing Public Health Reporting from EpicCare Functionality,Epic 2015,Modular EHR,Inpatient,2014
1003012477,,EP,Nebraska,75246,Internal Medicine,,Medicare,2012,Stage 1,1,2,2013,,1,30000004TQGMEAQ,CHP-008032,Allscripts,Allscripts Enterprise EHR (Complete),11.2,Complete EHR,Ambulatory,2011
1003012477,,EP,Nebraska,75246,Internal Medicine,,Medicare,2013,Stage 1,2,3,2014,,1,30000004TQGMEAQ,CHP-008032,Allscripts,Allscripts Enterprise EHR (Complete),11.2,Complete EHR,Ambulatory,2011
1003012477,,EP,Nebraska,75246,Internal Medicine,,Medicare,2015,Stage 2,4,5,2016,,1,A014E01NC34GEAD,CHP-022025,GE Healthcare,Centricity EMR,9.8,Complete EHR,Ambulatory,2014
1003012493,,EP,New Mexico,87131,Orthopaedic Surgery,,Medicare,2013,Stage 1,1,3,2014,,0,30000001SWAZEA0,CHP-007349,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Spring 2008,Complete EHR,Ambulatory,2011
1003012493,,EP,New Mexico,87131,Orthopaedic Surgery,,Medicare,2014,Stage 1,2,2,2015,2014,0,A014E01EPAKJEA3,CHP-018655,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2010,Complete EHR,Ambulatory,2014
1003012642,,EP,Pennsylvania,18017,Otolaryngology,,Medicare,2012,Stage 1,1,12,2012,,1,30000005PDRIEA2,CHP-007215,Allscripts,Allscripts MyWay EHR,v10.1,Complete EHR,Ambulatory,2011
1003012642,,EP,Pennsylvania,18017,Otolaryngology,,Medicare,2013,Stage 1,2,1,2014,,1,30000005PDRIEA2,CHP-007215,Allscripts,Allscripts MyWay EHR,v10.1,Complete EHR,Ambulatory,2011
1003012642,,EP,Florida,18017,Otolaryngology,,Medicare,2016,Stage 2,5,1,2017,,1,0014EWR4DR4GCQ6,14.07.07.2880.ATA1.08.1.1.161123,"athenahealth, Inc.",athenaClinicals,16.11,Complete EHR,Ambulatory,2014
1003012907,,EP,Ohio,43215,Family Medicine,,Medicare,2013,Stage 1,1,1,2014,,0,30000001SVJFEAK,CHP-007514,GE Healthcare,Centricity EMR,9.5,Complete EHR,Ambulatory,2011
1003012915,,EP,Georgia,31901,Psychiatry & Neurology,,Medicare,2013,Stage 1,1,10,2013,,0,30000002HV8LEAU,CHP-007681,Allscripts,Allscripts Enterprise EHR,11.2,Complete EHR,Ambulatory,2011
1003012915,,EP,Georgia,31901,Psychiatry & Neurology,,Medicare,2014,Stage 1,2,1,2015,2013,0,30000002HV8LEAU,CHP-007681,Allscripts,Allscripts Enterprise EHR,11.2,Complete EHR,Ambulatory,2011
1003013210,,EP,Virginia,22908,Internal Medicine,,Medicare,2013,Stage 1,1,10,2013,,0,30000001SVJQEA0,CHP-007508,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,2010,Complete EHR,Ambulatory,2011
1003013210,,EP,Virginia,22908,Internal Medicine,,Medicare,2014,Stage 1,2,5,2015,2014,0,A014E01IF4H5EAB,CHP-019739,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012,Complete EHR,Ambulatory,2014
1003013210,,EP,Virginia,22908,Internal Medicine,,Medicare,2015,Stage 2,3,5,2016,,0,A014E01IF4H5EAB,CHP-019739,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012,Complete EHR,Ambulatory,2014
1003013343,,EP,Texas,76508,Family Medicine,,Medicare,2016,Stage 1,,1,2017,,,0014EXR5WTF8QEW,CHP-027136,Epic Systems Corporation,OpTime Surgical 2014 Certified Module,Epic 2015,Modular EHR,Inpatient,2014
1003013343,,EP,Texas,76508,Family Medicine,,Medicare,2016,Stage 1,,1,2017,,,0014EXR5WTF8QEW,CHP-027887,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2015,Complete EHR,Ambulatory,2014
1003013343,,EP,Texas,76508,Family Medicine,,Medicare,2016,Stage 1,,1,2017,,,0014EXR5WTF8QEW,CHP-027901,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2015,Modular EHR,Inpatient,2014
1003013384,,EP,Arkansas,72205,Dermatology,,Medicare,2014,Stage 1,1,10,2014,2014,0,A014E01NCTTGEA5,CHP-022055,"MicroFour, Inc.",PracticeStudio,X16,Complete EHR,Ambulatory,2014
1003013384,,EP,Arkansas,72205,Dermatology,,Medicare,2015,Stage 1,2,9,2016,,0,A014E01NCTTGEA5,CHP-022055,"MicroFour, Inc.",PracticeStudio,X16,Complete EHR,Ambulatory,2014
1003013384,,EP,Arkansas,72205,Dermatology,,Medicare,2016,Stage 2,3,2,2017,,0,A014E01NCTTGEA5,CHP-022055,"MicroFour, Inc.",PracticeStudio,X16,Complete EHR,Ambulatory,2014
1003013392,,EP,Michigan,49503,Urology,,Medicare,2012,Stage 1,1,2,2013,,1,30000001SVGGEAC,CHP-007490,"Greenway Health, LLC",PrimeSuite,2011,Complete EHR,Ambulatory,2011
1003013392,,EP,Michigan,49503,Urology,,Medicare,2013,Stage 1,2,3,2014,,1,30000001SVGGEAC,CHP-007490,"Greenway Health, LLC",PrimeSuite,2011,Complete EHR,Ambulatory,2011
1003013483,,EP,Pennsylvania,18103,Internal Medicine,,Medicare,2013,Stage 1,1,1,2014,,0,30000001SVJFEAK,CHP-007514,GE Healthcare,Centricity EMR,9.5,Complete EHR,Ambulatory,2011
1003013483,,EP,Pennsylvania,18103,Internal Medicine,,Medicare,2014,Stage 1,2,10,2015,2013,0,30000001SVJFEAK,CHP-007514,GE Healthcare,Centricity EMR,9.5,Complete EHR,Ambulatory,2011
1003013483,,EP,Pennsylvania,18103,Internal Medicine,,Medicare,2015,Stage 2,3,2,2016,,0,A014E01KFLAFEAJ,CHP-021121,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014,Complete EHR,Ambulatory,2014
1003013483,,EP,Pennsylvania,18103,Internal Medicine,,Medicare,2016,Stage 2,4,1,2017,,0,0015E7NMJ9HUD0U,15.07.07.1447.EP03.02.1.1.161209,Epic Systems Corporation,EpicCare Ambulatory EHR Suite,Epic 2015,Modular,Inpatient,2015
1003013582,,EP,West Virginia,26501,Family Medicine,,Medicare,2012,Stage 1,1,2,2013,,1,30000001SWQTEAS,CHP-007407,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,2011
1003013582,,EP,West Virginia,26501,Family Medicine,,Medicare,2013,Stage 1,2,1,2014,,1,A0H1301DAUIZEAV,CHP-009351,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Epic 2012,Complete EHR,Ambulatory,2011
1003013582,,EP,West Virginia,26501,Family Medicine,,Medicare,2014,Stage 2,3,5,2015,2014,1,A014E01NC9ZLEA1,CHP-022045,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003013582,,EP,West Virginia,26501,Family Medicine,,Medicare,2015,Stage 2,4,1,2016,,1,A014E01NCEULEA5,CHP-022044,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003013582,,EP,West Virginia,26501,Family Medicine,,Medicare,2016,Stage 2,5,1,2017,,1,A014E01NCEULEA5,CHP-022044,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003013616,,EP,South Carolina,29615,Psychiatry & Neurology,,Medicare,2015,Stage 1,,2,2016,,0,1314E01PI0MPEAT,CHP-023393,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003013616,,EP,South Carolina,29615,Psychiatry & Neurology,,Medicare,2016,Stage 1,,1,2017,,0,1314E01QPVPIEAN,CHP-027887,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2015,Complete EHR,Ambulatory,2014
1003013632,,EP,South Carolina,29204,Podiatrist,,Medicare,2013,Stage 1,1,3,2014,,0,A000001FT0BPEAD,CHP-019080,Practice Fusion,Practice Fusion,2,Complete EHR,Ambulatory,2011
1003013673,,EP,Indiana,47374,Internal Medicine,,Medicare,2013,Stage 1,1,8,2013,,0,30000001SVGWEAS,CHP-007425,NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,2011
1003013673,,EP,Indiana,47374,Internal Medicine,,Medicare,2014,Stage 1,2,2,2015,2013,0,13H1301PTCJXEAN,CHP-018548,NextGen Healthcare,NextGen Ambulatory EHR,5.8,Complete EHR,Ambulatory,2011
1003013673,,EP,Indiana,47374,Internal Medicine,,Medicare,2014,Stage 1,2,2,2015,2013,0,13H1301PTCJXEAN,CHP-021304,"MedSeek, Inc.",MEDSEEK Empower,5.1,Modular EHR,Ambulatory,2014
1003013673,,EP,Indiana,47374,Internal Medicine,,Medicare,2014,Stage 1,2,2,2015,2013,0,13H1301PTCJXEAN,CHP-022660,NextGen Healthcare,NextGen Ambulatory EHR,5.8.1,Complete EHR,Ambulatory,2014
1003013673,,EP,Indiana,47374,Internal Medicine,,Medicare,2015,Stage 2,3,3,2016,,0,1314E01RO421EAD,CHP-022952,"MedSeek, Inc.",MEDSEEK Empower,5.1,Modular EHR,Ambulatory,2014
1003013673,,EP,Indiana,47374,Internal Medicine,,Medicare,2015,Stage 2,3,3,2016,,0,1314E01RO421EAD,CHP-027128,NextGen Healthcare,NextGen Ambulatory EHR,5.8.2,Complete EHR,Ambulatory,2014
1003013723,,EP,Oklahoma,73071,Internal Medicine,,Medicare,2015,Stage 1,,3,2016,,0,1314E01PI059EAD,CHP-023394,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003013756,,EP,North Carolina,28645,Family Medicine,,Medicare,2012,Stage 1,1,1,2013,,1,30000001SVGWEAS,CHP-007425,NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,2011
1003013756,,EP,North Carolina,28645,Family Medicine,,Medicare,2015,Stage 2,4,2,2016,,1,A014E01O2VOAEAF,CHP-022045,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003013756,,EP,North Carolina,28645,Family Medicine,,Medicare,2015,Stage 2,4,2,2016,,1,A014E01O2VOAEAF,CHP-022053,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2012 (April 2013 CQMs),Modular EHR,Inpatient,2014
1003013756,,EP,North Carolina,28645,Family Medicine,,Medicare,2016,Stage 2,5,1,2017,,1,1314E01PNI95EAB,CHP-024722,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic2014 (June 2013 CQMs) - 1,Complete EHR,Ambulatory,2014
1003013848,,EP,Florida,26506,Radiology,,Medicare,2013,Stage 1,1,1,2014,,0,30000005C9AYEAA,CHP-007283,"DR Systems, Inc.",eHR Meaningful Use for Medical Imaging,1,Complete EHR,Ambulatory,2011
1003013848,,EP,Florida,26506,Radiology,,Medicare,2014,Stage 1,2,11,2014,2014,0,A014E01O2TVBEAF,CHP-022027,"DR Systems, Inc.",eHR Meaningful Use,2,Complete EHR,Ambulatory,2014
1003013848,,EP,Florida,26506,Radiology,,Medicare,2015,Stage 2,3,3,2016,,0,A014E01O2TVBEAF,CHP-022027,"DR Systems, Inc.",eHR Meaningful Use,2,Complete EHR,Ambulatory,2014
1003013947,,EP,Missouri,63128,Orthopaedic Surgery,,Medicare,2015,Stage 1,,1,2016,,0,1314E01RM5SNEAD,CHP-023369,NextGen Healthcare,NextGen Ambulatory EHR,5.8.1,Complete EHR,Ambulatory,2014
1003013947,,EP,Missouri,63128,Orthopaedic Surgery,,Medicare,2015,Stage 1,,1,2016,,0,1314E01RM5SNEAD,CHP-023632,Signature Medical Group,QServer,1,Modular EHR,Ambulatory,2014
1003013970,,EP,South Carolina,29646,Ophthalmology,,Medicare,2011,Stage 1,1,12,2011,,1,30000001SWCMEAS,CHP-007453,"Medflow Holdings, LLC",Medflow E HR,7.6,Complete EHR,Ambulatory,2011
1003013970,,EP,South Carolina,29646,Ophthalmology,,Medicare,2012,Stage 1,2,2,2013,,1,30000001SWCMEAS,CHP-007453,"Medflow Holdings, LLC",Medflow E HR,7.6,Complete EHR,Ambulatory,2011
1003013970,,EP,South Carolina,29646,Ophthalmology,,Medicare,2013,Stage 1,3,2,2014,,1,30000001SWCMEAS,CHP-007453,"Medflow Holdings, LLC",Medflow E HR,7.6,Complete EHR,Ambulatory,2011
1003013970,,EP,South Carolina,29646,Ophthalmology,,Medicare,2015,Stage 2,5,5,2016,,1,A014E01IGGJKEAZ,CHP-019854,"Medflow Holdings, LLC",Medflow EHR,version 8.1,Complete EHR,Ambulatory,2014
1003014077,,EP,Oklahoma,74403,Podiatrist,,Medicare,2015,Stage 1,,3,2016,,0,1314E01PJHPUEAL,CHP-023620,Indian Health Service,Resource and Patient Management System Electronic Health Record,RPMS Suite (BCER) v2.0,Complete EHR,Ambulatory,2014
1003014457,,EP,Illinois,60190,Psychiatry & Neurology,,Medicare,2013,Stage 1,3,1,2014,,0,30000001SVJQEA0,CHP-007508,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,2010,Complete EHR,Ambulatory,2011
1003014457,,EP,Illinois,60190,Psychiatry & Neurology,,Medicare,2015,Stage 2,5,1,2016,,0,1314E01PNI95EAB,CHP-024722,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic2014 (June 2013 CQMs) - 1,Complete EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-019314,Cerner Corporation,P2 Sentinel (Powered by Sensage),5,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-025385,Cerner Corporation,Powerchart (CQM),2015.01.02,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-025386,Cerner Corporation,FirstNet (Clinical),2015.01.02,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-025387,Cerner Corporation,HealtheLife and FirstNet,2015.01.02,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-025396,Cerner Corporation,Powerchart (Clinical),2015.01.02,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-025399,Cerner Corporation,HealtheLife and Powerchart,2015.01.02,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-025402,Cerner Corporation,FirstNet (CQM),2015.01.02,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-028299,Cerner Corporation,Powerchart (Clinical),2015.01.08,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-028301,Cerner Corporation,HealtheLife and Powerchart,2015.01.08,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-028304,Cerner Corporation,HealthSentry,2015.08,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-028315,Cerner Corporation,Powerchart (CQM),2015.01.08,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-028319,Cerner Corporation,FirstNet (Clinical),2015.01.08,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-028320,Cerner Corporation,HealtheLife and FirstNet,2015.01.08,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-028324,Cerner Corporation,FirstNet (CQM),2015.01.08,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-028431,Cerner Corporation,HealthSentry,2015.1,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-028435,Cerner Corporation,HealthSentry,2015.09,Modular EHR,Ambulatory,2014
1003014705,,EP,Missouri,65212,Internal Medicine,,Medicare,2015,Stage 1,,2,2016,,0,1314E01RMO23EAD,CHP-028978,Cerner Corporation,HealthSentry,2015.11,Modular EHR,Ambulatory,2014
1003014762,,EP,Alabama,35976,Dermatology,,Medicare,2012,Stage 1,1,7,2012,,1,30000005YGFYEAO,CHP-007964,Allscripts,Allscripts Professional EHR,9.3,Complete EHR,Ambulatory,2011
1003014762,,EP,Alabama,35976,Dermatology,,Medicare,2013,Stage 1,2,1,2014,,1,A0H1301DAPVLEA3,CHP-007964,Allscripts,Allscripts Professional EHR,9.3,Complete EHR,Ambulatory,2011
1003014762,,EP,Alabama,35976,Dermatology,,Medicare,2015,Stage 2,4,2,2016,,1,1314E01PISGZEA5,CHP-023382,Allscripts,Allscripts Professional EHR,Version 13.0 CQM Phase 4,Complete EHR,Ambulatory,2014
1003014788,,EP,New York,15217,Surgery,,Medicare,2015,Stage 1,,2,2016,,0,1314E01PSAZVEA3,CHP-024766,Allscripts,Allscripts TouchWorks EHR (Complete),11.5,Complete EHR,Ambulatory,2014
1003014911,,EP,Minnesota,55109,Internal Medicine,,Medicare,2016,Stage 1,,9,2016,,,1314E01RCONPEAX,CHP-027708,Epic Systems Corporation,Beacon Oncology 2014 Certified Module,Epic 2015,Modular EHR,Ambulatory,2014
1003014911,,EP,Minnesota,55109,Internal Medicine,,Medicare,2016,Stage 1,,9,2016,,,1314E01RCONPEAX,CHP-027887,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2015,Complete EHR,Ambulatory,2014
1003015173,,EP,New Hampshire,3301,Dermatology,,Medicare,2014,Stage 1,3,2,2015,2014,0,A014E01NC34GEAD,CHP-022025,GE Healthcare,Centricity EMR,9.8,Complete EHR,Ambulatory,2014
1003015173,,EP,New Hampshire,3301,Dermatology,,Medicare,2015,Stage 1,4,1,2016,,0,A014E01NCEULEA5,CHP-022044,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003015314,,EP,Minnesota,56320,Family Medicine,,Medicare,2011,Stage 1,1,9,2011,,1,30000001SVGGEAC,CHP-007490,"Greenway Health, LLC",PrimeSuite,2011,Complete EHR,Ambulatory,2011
1003015314,,EP,Minnesota,56320,Family Medicine,,Medicare,2012,Stage 1,2,2,2013,,1,30000001SVGGEAC,CHP-007490,"Greenway Health, LLC",PrimeSuite,2011,Complete EHR,Ambulatory,2011
1003015314,,EP,Minnesota,56320,Family Medicine,,Medicare,2013,Stage 1,3,2,2014,,1,A0H1301DAPF6EAN,CHP-009386,"Greenway Health, LLC",PrimeSuite,2011 (16.1),Complete EHR,Ambulatory,2011
1003015314,,EP,Minnesota,56320,Family Medicine,,Medicare,2014,Stage 1,4,2,2015,2013,1,A000001COOITEAX,CHP-009386,"Greenway Health, LLC",PrimeSuite,2011 (16.1),Complete EHR,Ambulatory,2011
1003015314,,EP,Minnesota,56320,Family Medicine,,Medicare,2015,Stage 2,5,2,2016,,1,1314E01QFMOLEAL,CHP-025493,"Greenway Health, LLC",Greenway PrimeSUITE,2014 (17.20),Complete EHR,Ambulatory,2014
1003015421,,EP,Texas,78550,Surgery,,Medicare,2013,Stage 1,1,4,2013,,0,30000001U4XQEAK,CHP-007715,GE Healthcare,Centricity Practice Solution,10,Complete EHR,Ambulatory,2011
1003015421,,EP,Texas,78550,Surgery,,Medicare,2015,Stage 2,3,2,2016,,0,1314E01RBGYUEAT,CHP-028425,"athenahealth, Inc.",athenaClinicals,15.11,Complete EHR,Ambulatory,2014
1003015439,,EP,New York,10032,Internal Medicine,,Medicare,2012,Stage 1,1,9,2012,,1,30000002HV8LEAU,CHP-007681,Allscripts,Allscripts Enterprise EHR,11.2,Complete EHR,Ambulatory,2011
1003015439,,EP,New York,10032,Internal Medicine,,Medicare,2013,Stage 1,2,3,2014,,1,A000001NBISZEAD,CHP-007208,NewYork-Presbyterian Hospital,"NYP Quality Analytics, Ambulatory",1,Modular EHR,Ambulatory,2011
1003015439,,EP,New York,10032,Internal Medicine,,Medicare,2013,Stage 1,2,3,2014,,1,A000001NBISZEAD,CHP-007681,Allscripts,Allscripts Enterprise EHR,11.2,Complete EHR,Ambulatory,2011
1003015439,,EP,New York,10032,Internal Medicine,,Medicare,2013,Stage 1,2,3,2014,,1,A000001NBISZEAD,CHP-007763,Microsoft Corporation,Microsoft Amalga UIS 2009,Release 2 Service Pack 3,Modular EHR,Ambulatory,2011
1003015439,,EP,New York,10032,Internal Medicine,,Medicare,2013,Stage 1,2,3,2014,,1,A000001NBISZEAD,CHP-007843,Cerner Corporation,Health Sentry,2011.1,Modular EHR,Inpatient,2011
1003015439,,EP,New York,10032,Internal Medicine,,Medicare,2013,Stage 1,2,3,2014,,1,A000001NBISZEAD,CHP-007987,Allscripts,Sunrise Ambulatory Care Module Set,5.5,Modular EHR,Ambulatory,2011
1003015439,,EP,New York,10032,Internal Medicine,,Medicare,2014,Stage 1,3,2,2015,2014,1,A014E01O3OMAEAF,CHP-022206,Allscripts,Allscripts TouchWorks EHR,11.4.1,Complete EHR,Ambulatory,2014
1003015439,,EP,New York,10032,Internal Medicine,,Medicare,2015,Stage 2,4,1,2016,,1,1314E01Q9Y8OEAR,CHP-022206,Allscripts,Allscripts TouchWorks EHR,11.4.1,Complete EHR,Ambulatory,2014
1003015439,,EP,New York,10032,Internal Medicine,,Medicare,2015,Stage 2,4,1,2016,,1,1314E01Q9Y8OEAR,CHP-024766,Allscripts,Allscripts TouchWorks EHR (Complete),11.5,Complete EHR,Ambulatory,2014
1003015785,,EP,Texas,77002,Ophthalmology,,Medicare,2012,Stage 1,1,8,2012,,1,30000004OBCHEAU,CHP-006933,OEMR,OpenEMR,4.1,Complete EHR,Ambulatory,2011
1003015918,,EP,Arizona,85032,Surgery,,Medicare,2014,Stage 1,1,1,2015,2014,0,A014E01O3OMAEAF,CHP-022206,Allscripts,Allscripts TouchWorks EHR,11.4.1,Complete EHR,Ambulatory,2014
1003015918,,EP,Arizona,85032,Surgery,,Medicare,2015,Stage 1,2,1,2016,,0,A014E01O3OMAEAF,CHP-022206,Allscripts,Allscripts TouchWorks EHR,11.4.1,Complete EHR,Ambulatory,2014
1003015967,,EP,Texas,79410,Neurological Surgery,,Medicare,2013,Stage 1,1,2,2014,,0,A0H1301GXZKXEAN,CHP-019282,Cerner Corporation,"Powerchart, Cerner Healthe, Cerner Patient Portal, HealthSentry, and P2 Sentinel",2012.01.16 and P2 Sentinel v. 4.5.2,Complete EHR,Ambulatory,2011
1003015967,,EP,Texas,79410,Neurological Surgery,,Medicare,2014,Stage 1,2,2,2015,2014,0,1314E01PG6QPEAD,CHP-019314,Cerner Corporation,P2 Sentinel (Powered by Sensage),5,Modular EHR,Ambulatory,2014
